lr,batch_size,hidden_sizes,epochs,mse,r2
0.001,24,"(32, 16, 8)",200,25.91160774230957,0.14808577299118042
0.001,24,"(32, 16, 8)",300,25.79806900024414,0.1518186330795288
0.001,24,"(64, 32, 16, 8)",100,26.468612670898438,0.12977272272109985
0.001,24,"(64, 32, 16, 8)",200,25.914289474487305,0.14799761772155762
0.001,24,"(64, 32, 16, 8)",300,37.447959899902344,-0.2312030792236328
0.001,24,"(512, 256, 128, 64, 32, 16)",100,34.40387725830078,-0.13112056255340576
0.001,24,"(512, 256, 128, 64, 32, 16)",200,32.32149124145508,-0.06265652179718018
0.001,24,"(512, 256, 128, 64, 32, 16)",300,31.024585723876953,-0.020017147064208984
0.001,24,"(256, 128, 64, 32, 16)",100,32.65410614013672,-0.07359206676483154
0.001,24,"(256, 128, 64, 32, 16)",200,33.78096389770508,-0.11064064502716064
0.001,24,"(256, 128, 64, 32, 16)",300,40.09299850463867,-0.31816577911376953
0.001,24,"(1024, 512, 256, 128, 64, 32, 16)",100,28.539020538330078,0.06170248985290527
0.001,24,"(1024, 512, 256, 128, 64, 32, 16)",200,26.066726684570312,0.14298582077026367
0.001,24,"(1024, 512, 256, 128, 64, 32, 16)",300,32.84708786010742,-0.07993686199188232
0.001,24,"(1024, 512, 256, 128)",100,30.066823959350586,0.011471748352050781
0.001,24,"(1024, 512, 256, 128)",200,31.544971466064453,-0.03712630271911621
0.001,24,"(1024, 512, 256, 128)",300,27.260141372680664,0.1037490963935852
0.001,32,"(1024, 512, 256)",100,32.42007064819336,-0.06589758396148682
0.001,32,"(1024, 512, 256)",200,33.03095626831055,-0.08598208427429199
0.001,32,"(1024, 512, 256)",300,32.155155181884766,-0.057187795639038086
0.001,32,"(512, 256, 128)",100,30.337108612060547,0.0025854110717773438
0.001,32,"(512, 256, 128)",200,34.7446174621582,-0.14232337474822998
0.001,32,"(512, 256, 128)",300,29.835403442382812,0.01908034086227417
0.001,32,"(256, 128, 64)",100,28.783096313476562,0.05367779731750488
0.001,32,"(256, 128, 64)",200,26.207317352294922,0.1383635401725769
0.001,32,"(256, 128, 64)",300,31.1658935546875,-0.024663090705871582
0.001,32,"(128, 64, 32)",100,26.061553955078125,0.14315587282180786
0.001,32,"(128, 64, 32)",200,28.75050926208496,0.05474919080734253
0.001,32,"(128, 64, 32)",300,27.64046859741211,0.09124481678009033
0.001,32,"(64, 32, 16)",100,26.22901153564453,0.13765031099319458
0.001,32,"(64, 32, 16)",200,25.25887680053711,0.16954606771469116
0.001,32,"(64, 32, 16)",300,27.19749641418457,0.10580873489379883
0.001,32,"(32, 16, 8)",100,27.411304473876953,0.09877920150756836
0.001,32,"(32, 16, 8)",200,26.435523986816406,0.13086062669754028
0.001,32,"(32, 16, 8)",300,27.338571548461914,0.10117048025131226
0.001,32,"(64, 32, 16, 8)",100,26.402368545532227,0.13195067644119263
0.001,32,"(64, 32, 16, 8)",200,27.098615646362305,0.10905969142913818
0.001,32,"(64, 32, 16, 8)",300,34.26979446411133,-0.12671232223510742
0.001,32,"(512, 256, 128, 64, 32, 16)",100,29.795137405395508,0.02040421962738037
0.001,32,"(512, 256, 128, 64, 32, 16)",200,34.80669403076172,-0.14436423778533936
0.001,32,"(512, 256, 128, 64, 32, 16)",300,35.352989196777344,-0.16232514381408691
