lr,batch_size,hidden_sizes,epochs,mse,r2
0.0001,16,"(64, 32, 16, 8)",100,123.65765380859375,0.031005501747131348
0.0001,16,"(64, 32, 16, 8)",200,114.62151336669922,0.1018136739730835
0.0001,16,"(64, 32, 16, 8)",300,97.99616241455078,0.23209166526794434
0.0001,16,"(128, 64, 32, 16, 8)",100,101.26476287841797,0.2064785361289978
0.0001,16,"(128, 64, 32, 16, 8)",200,86.8575210571289,0.319375216960907
0.0001,16,"(128, 64, 32, 16, 8)",300,80.77941131591797,0.3670039772987366
0.0001,16,"(256, 128, 64, 32, 16)",100,90.35539245605469,0.2919655442237854
0.0001,16,"(256, 128, 64, 32, 16)",200,81.04446411132812,0.3649269938468933
0.0001,16,"(256, 128, 64, 32, 16)",300,80.73399353027344,0.36735987663269043
0.0001,32,"(128, 64, 32)",100,121.34447479248047,0.049131810665130615
0.0001,32,"(128, 64, 32)",200,110.27729034423828,0.13585543632507324
0.0001,32,"(128, 64, 32)",300,92.65176391601562,0.27397090196609497
0.0001,32,"(64, 32, 16)",100,124.94509887695312,0.02091693878173828
0.0001,32,"(64, 32, 16)",200,117.84513854980469,0.07655298709869385
0.0001,32,"(64, 32, 16)",300,114.6169204711914,0.10184961557388306
0.0001,32,"(64, 32, 16, 8)",100,125.04273986816406,0.020151793956756592
0.0001,32,"(64, 32, 16, 8)",200,124.81511688232422,0.021935462951660156
0.0001,32,"(64, 32, 16, 8)",300,112.33768463134766,0.11970996856689453
0.0001,32,"(128, 64, 32, 16, 8)",100,119.69413757324219,0.06206399202346802
0.0001,32,"(128, 64, 32, 16, 8)",200,109.43891906738281,0.14242500066757202
0.0001,32,"(128, 64, 32, 16, 8)",300,86.94609069824219,0.31868118047714233
0.0001,32,"(256, 128, 64, 32, 16)",100,105.97631072998047,0.16955840587615967
0.0001,32,"(256, 128, 64, 32, 16)",200,81.1174545288086,0.3643549680709839
0.0001,32,"(256, 128, 64, 32, 16)",300,81.1089096069336,0.3644219636917114
1e-05,8,"(128, 64, 32)",100,126.27813720703125,0.010471105575561523
1e-05,8,"(128, 64, 32)",200,125.23414611816406,0.018651902675628662
