lr,batch_size,hidden_sizes,epochs,mse,r2
0.0001,24,"(32, 64, 182, 256, 128, 64, 32)",200,25.276132583618164,0.16897869110107422
0.0001,24,"(32, 64, 182, 256, 128, 64, 32)",300,25.63132667541504,0.15730077028274536
0.0001,24,"(64, 128, 256, 512, 256, 128, 64, 32)",100,25.261707305908203,0.16945302486419678
0.0001,24,"(64, 128, 256, 512, 256, 128, 64, 32)",150,27.671524047851562,0.09022372961044312
0.0001,24,"(64, 128, 256, 512, 256, 128, 64, 32)",200,35.22476577758789,-0.15810954570770264
0.0001,24,"(64, 128, 256, 512, 256, 128, 64, 32)",300,23.315275192260742,0.23344725370407104
0.0001,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,26.208433151245117,0.13832682371139526
0.0001,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,31.475669860839844,-0.03484785556793213
0.0001,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,31.501880645751953,-0.035709500312805176
0.0001,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,31.874847412109375,-0.04797184467315674
0.0001,24,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,29.186355590820312,0.040419578552246094
0.0001,24,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,25.966976165771484,0.14626538753509521
0.0001,24,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,27.410409927368164,0.09880858659744263
0.0001,24,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,27.886478424072266,0.08315658569335938
0.0001,24,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,29.101285934448242,0.04321646690368652
0.0001,24,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,28.616052627563477,0.05916982889175415
0.0001,24,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,27.378948211669922,0.09984296560287476
0.0001,24,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,29.523210525512695,0.029344558715820312
0.0001,24,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",100,27.966089248657227,0.08053916692733765
0.0001,24,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",150,26.675369262695312,0.12297505140304565
0.0001,24,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",200,29.884782791137695,0.017456889152526855
0.0001,24,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",300,26.186227798461914,0.13905692100524902
0.0001,32,"(1024, 512, 256)",100,26.182960510253906,0.13916432857513428
0.0001,32,"(1024, 512, 256)",150,28.4450626373291,0.06479156017303467
0.0001,32,"(1024, 512, 256)",200,27.85231590270996,0.08427971601486206
0.0001,32,"(1024, 512, 256)",300,27.28931999206543,0.10278975963592529
0.0001,32,"(512, 256, 128)",100,26.067707061767578,0.14295357465744019
0.0001,32,"(512, 256, 128)",150,26.454504013061523,0.13023656606674194
0.0001,32,"(512, 256, 128)",200,26.359060287475586,0.13337451219558716
0.0001,32,"(512, 256, 128)",300,26.31462860107422,0.1348353624343872
0.0001,32,"(256, 128, 64)",100,27.523578643798828,0.09508788585662842
0.0001,32,"(256, 128, 64)",150,26.416494369506836,0.13148623704910278
0.0001,32,"(256, 128, 64)",200,26.46585464477539,0.12986338138580322
0.0001,32,"(256, 128, 64)",300,25.53886604309082,0.16034066677093506
0.0001,32,"(128, 64, 32)",100,28.3614501953125,0.06754058599472046
0.0001,32,"(128, 64, 32)",150,27.692577362060547,0.0895315408706665
0.0001,32,"(128, 64, 32)",200,27.25619125366211,0.10387897491455078
0.0001,32,"(128, 64, 32)",300,26.56190299987793,0.12670552730560303
0.0001,32,"(64, 32, 16)",100,29.685434341430664,0.024010956287384033
0.0001,32,"(64, 32, 16)",150,29.24458122253418,0.03850525617599487
0.0001,32,"(64, 32, 16)",200,28.293540954589844,0.06977325677871704
0.0001,32,"(64, 32, 16)",300,27.709590911865234,0.08897221088409424
0.0001,32,"(32, 16, 8)",100,30.152793884277344,0.008645296096801758
0.0001,32,"(32, 16, 8)",150,29.867755889892578,0.018016695976257324
0.0001,32,"(32, 16, 8)",200,29.30953598022461,0.0363696813583374
0.0001,32,"(32, 16, 8)",300,29.035999298095703,0.04536294937133789
0.0001,32,"(64, 32, 16, 8)",100,29.47119903564453,0.03105461597442627
0.0001,32,"(64, 32, 16, 8)",150,28.930498123168945,0.04883158206939697
0.0001,32,"(64, 32, 16, 8)",200,28.5903377532959,0.06001526117324829
0.0001,32,"(64, 32, 16, 8)",300,28.835378646850586,0.05195885896682739
0.0001,32,"(128, 64, 32, 16)",100,28.2373046875,0.07162219285964966
0.0001,32,"(128, 64, 32, 16)",150,27.794628143310547,0.08617633581161499
0.0001,32,"(128, 64, 32, 16)",200,26.991849899291992,0.11256992816925049
0.0001,32,"(128, 64, 32, 16)",300,26.950151443481445,0.11394083499908447
0.0001,32,"(256, 128, 64, 32)",100,27.302873611450195,0.10234415531158447
0.0001,32,"(256, 128, 64, 32)",150,26.557769775390625,0.12684142589569092
0.0001,32,"(256, 128, 64, 32)",200,26.354141235351562,0.13353627920150757
0.0001,32,"(256, 128, 64, 32)",300,26.944732666015625,0.11411899328231812
0.0001,32,"(1024, 512, 256, 128)",100,27.896257400512695,0.08283501863479614
0.0001,32,"(1024, 512, 256, 128)",150,29.73828887939453,0.02227330207824707
0.0001,32,"(1024, 512, 256, 128)",200,29.52782440185547,0.029192864894866943
0.0001,32,"(1024, 512, 256, 128)",300,28.88071060180664,0.05046844482421875
0.0001,32,"(512, 256, 128, 64, 32)",100,27.05359649658203,0.11053979396820068
0.0001,32,"(512, 256, 128, 64, 32)",150,26.379587173461914,0.13269972801208496
0.0001,32,"(512, 256, 128, 64, 32)",200,28.406999588012695,0.06604301929473877
0.0001,32,"(512, 256, 128, 64, 32)",300,31.155364990234375,-0.024316906929016113
0.0001,32,"(256, 128, 64, 32, 16)",100,27.481229782104492,0.09648025035858154
0.0001,32,"(256, 128, 64, 32, 16)",150,27.38746452331543,0.09956294298171997
0.0001,32,"(256, 128, 64, 32, 16)",200,27.684438705444336,0.08979910612106323
0.0001,32,"(256, 128, 64, 32, 16)",300,28.577722549438477,0.060430049896240234
0.0001,32,"(1024, 512, 256, 128, 64)",100,28.477832794189453,0.06371420621871948
0.0001,32,"(1024, 512, 256, 128, 64)",150,30.809797286987305,-0.012955427169799805
0.0001,32,"(1024, 512, 256, 128, 64)",200,27.05773162841797,0.11040383577346802
0.0001,32,"(1024, 512, 256, 128, 64)",300,29.011674880981445,0.04616266489028931
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16)",100,26.637426376342773,0.1242225170135498
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16)",150,30.506309509277344,-0.0029774904251098633
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16)",200,31.600160598754883,-0.03894078731536865
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16)",300,30.305747985839844,0.003616511821746826
0.0001,32,"(512, 256, 128, 64, 32, 16, 8)",100,27.077442169189453,0.10975581407546997
0.0001,32,"(512, 256, 128, 64, 32, 16, 8)",150,27.652603149414062,0.09084582328796387
0.0001,32,"(512, 256, 128, 64, 32, 16, 8)",200,27.40385627746582,0.09902405738830566
0.0001,32,"(512, 256, 128, 64, 32, 16, 8)",300,28.944255828857422,0.04837924242019653
0.0001,32,"(128, 256, 512, 256, 128, 64, 32)",100,25.891122817993164,0.14875924587249756
0.0001,32,"(128, 256, 512, 256, 128, 64, 32)",150,26.83298110961914,0.11779308319091797
0.0001,32,"(128, 256, 512, 256, 128, 64, 32)",200,29.16974449157715,0.040965735912323
0.0001,32,"(128, 256, 512, 256, 128, 64, 32)",300,34.865997314453125,-0.14631402492523193
0.0001,32,"(128, 256, 512, 512, 256, 128, 32)",100,28.26375961303711,0.07075244188308716
0.0001,32,"(128, 256, 512, 512, 256, 128, 32)",150,31.99911117553711,-0.05205738544464111
0.0001,32,"(128, 256, 512, 512, 256, 128, 32)",200,24.64486312866211,0.18973344564437866
0.0001,32,"(128, 256, 512, 512, 256, 128, 32)",300,41.44483947753906,-0.36261117458343506
0.0001,32,"(32, 64, 182, 256, 128, 64, 32)",100,27.8743896484375,0.08355402946472168
0.0001,32,"(32, 64, 182, 256, 128, 64, 32)",150,28.018810272216797,0.07880574464797974
0.0001,32,"(32, 64, 182, 256, 128, 64, 32)",200,25.416099548339844,0.16437697410583496
0.0001,32,"(32, 64, 182, 256, 128, 64, 32)",300,28.243051528930664,0.07143324613571167
0.0001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",100,26.701828002929688,0.1221051812171936
0.0001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",150,30.251081466674805,0.005413830280303955
0.0001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",200,31.36176109313965,-0.031102776527404785
0.0001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",300,35.57591247558594,-0.1696544885635376
0.0001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,28.727067947387695,0.05551987886428833
0.0001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,27.217355728149414,0.1051558256149292
0.0001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,25.48208236694336,0.16220760345458984
0.0001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,29.218780517578125,0.03935354948043823
0.0001,32,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,29.08393669128418,0.043786823749542236
0.0001,32,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,27.32626724243164,0.10157501697540283
0.0001,32,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,26.594585418701172,0.12563103437423706
0.0001,32,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,32.275272369384766,-0.06113696098327637
0.0001,32,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,29.927473068237305,0.016053318977355957
0.0001,32,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,28.283384323120117,0.07010716199874878
0.0001,32,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,25.85406494140625,0.14997762441635132
0.0001,32,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,28.278844833374023,0.07025641202926636
0.0001,32,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",100,28.026090621948242,0.07856643199920654
0.0001,32,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",150,27.55745506286621,0.09397411346435547
0.0001,32,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",200,25.372426986694336,0.16581284999847412
0.0001,32,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",300,33.31456756591797,-0.0953066349029541
0.005,8,"(1024, 512, 256)",100,28.487688064575195,0.06339013576507568
0.005,8,"(1024, 512, 256)",150,33.497928619384766,-0.10133504867553711
0.005,8,"(1024, 512, 256)",200,31.962554931640625,-0.05085551738739014
0.005,8,"(1024, 512, 256)",300,27.724903106689453,0.08846879005432129
0.005,8,"(512, 256, 128)",100,28.394832611083984,0.06644302606582642
0.005,8,"(512, 256, 128)",150,39.21146011352539,-0.2891829013824463
0.005,8,"(512, 256, 128)",200,33.764404296875,-0.11009621620178223
0.005,8,"(512, 256, 128)",300,30.48016929626465,-0.0021179914474487305
0.005,8,"(256, 128, 64)",100,35.13294982910156,-0.1550908088684082
0.005,8,"(256, 128, 64)",150,31.231992721557617,-0.026836276054382324
0.005,8,"(256, 128, 64)",200,24.851329803466797,0.18294525146484375
0.005,8,"(256, 128, 64)",300,34.41152572631836,-0.1313720941543579
0.005,8,"(128, 64, 32)",100,26.124208450317383,0.14109593629837036
0.005,8,"(128, 64, 32)",150,26.86861801147461,0.11662149429321289
0.005,8,"(128, 64, 32)",200,33.49261474609375,-0.10116040706634521
0.005,8,"(128, 64, 32)",300,38.1214599609375,-0.25334620475769043
0.005,8,"(64, 32, 16)",100,33.43096923828125,-0.09913349151611328
0.005,8,"(64, 32, 16)",150,27.470874786376953,0.0968206524848938
0.005,8,"(64, 32, 16)",200,32.790950775146484,-0.07809114456176758
0.005,8,"(64, 32, 16)",300,26.285722732543945,0.13578569889068604
0.005,8,"(32, 16, 8)",100,31.887859344482422,-0.04839968681335449
0.005,8,"(32, 16, 8)",150,29.01801300048828,0.04595428705215454
0.005,8,"(32, 16, 8)",200,27.608993530273438,0.09227961301803589
0.005,8,"(32, 16, 8)",300,28.117862701416016,0.0755491852760315
0.005,8,"(64, 32, 16, 8)",100,36.58999252319336,-0.20299506187438965
0.005,8,"(64, 32, 16, 8)",150,29.109525680541992,0.04294556379318237
0.005,8,"(64, 32, 16, 8)",200,36.21171569824219,-0.19055819511413574
0.005,8,"(64, 32, 16, 8)",300,38.27049255371094,-0.2582460641860962
0.005,8,"(128, 64, 32, 16)",100,35.56671142578125,-0.16935181617736816
0.005,8,"(128, 64, 32, 16)",150,34.91099166870117,-0.14779329299926758
0.005,8,"(128, 64, 32, 16)",200,23.707618713378906,0.2205478549003601
0.005,8,"(128, 64, 32, 16)",300,33.00420379638672,-0.08510243892669678
0.005,8,"(256, 128, 64, 32)",100,29.302642822265625,0.03659629821777344
0.005,8,"(256, 128, 64, 32)",150,29.468425750732422,0.031145751476287842
0.005,8,"(256, 128, 64, 32)",200,38.97331237792969,-0.2813531160354614
0.005,8,"(256, 128, 64, 32)",300,31.540374755859375,-0.03697514533996582
0.005,8,"(1024, 512, 256, 128)",100,27.99652862548828,0.07953834533691406
0.005,8,"(1024, 512, 256, 128)",150,32.288570404052734,-0.06157410144805908
0.005,8,"(1024, 512, 256, 128)",200,27.33778190612793,0.10119640827178955
0.005,8,"(1024, 512, 256, 128)",300,29.930593490600586,0.01595073938369751
0.005,8,"(512, 256, 128, 64, 32)",100,31.9295654296875,-0.04977083206176758
0.005,8,"(512, 256, 128, 64, 32)",150,34.13991928100586,-0.12244224548339844
0.005,8,"(512, 256, 128, 64, 32)",200,36.96969985961914,-0.21547889709472656
0.005,8,"(512, 256, 128, 64, 32)",300,30.69729995727539,-0.009256839752197266
0.005,8,"(256, 128, 64, 32, 16)",100,28.507463455200195,0.06273996829986572
0.005,8,"(256, 128, 64, 32, 16)",150,29.255338668823242,0.038151562213897705
0.005,8,"(256, 128, 64, 32, 16)",200,27.91145896911621,0.08233523368835449
0.005,8,"(256, 128, 64, 32, 16)",300,27.259571075439453,0.10376787185668945
0.005,8,"(1024, 512, 256, 128, 64)",100,30.548095703125,-0.004351377487182617
0.005,8,"(1024, 512, 256, 128, 64)",150,30.724273681640625,-0.010143637657165527
0.005,8,"(1024, 512, 256, 128, 64)",200,29.562150955200195,0.028064250946044922
0.005,8,"(1024, 512, 256, 128, 64)",300,27.22675323486328,0.10484683513641357
0.005,8,"(1024, 512, 256, 128, 64, 32, 16)",100,32.348026275634766,-0.06352889537811279
0.005,8,"(1024, 512, 256, 128, 64, 32, 16)",150,30.44122886657715,-0.0008378028869628906
0.005,8,"(1024, 512, 256, 128, 64, 32, 16)",200,29.153966903686523,0.04148441553115845
0.005,8,"(1024, 512, 256, 128, 64, 32, 16)",300,29.994464874267578,0.013850808143615723
0.005,8,"(512, 256, 128, 64, 32, 16, 8)",100,27.938657760620117,0.0814409852027893
0.005,8,"(512, 256, 128, 64, 32, 16, 8)",150,27.567594528198242,0.09364074468612671
0.005,8,"(512, 256, 128, 64, 32, 16, 8)",200,33.28142166137695,-0.09421682357788086
0.005,8,"(512, 256, 128, 64, 32, 16, 8)",300,32.64223098754883,-0.07320177555084229
0.005,8,"(128, 256, 512, 256, 128, 64, 32)",100,30.434940338134766,-0.0006309747695922852
0.005,8,"(128, 256, 512, 256, 128, 64, 32)",150,30.43906593322754,-0.0007666349411010742
0.005,8,"(128, 256, 512, 256, 128, 64, 32)",200,29.654205322265625,0.025037705898284912
0.005,8,"(128, 256, 512, 256, 128, 64, 32)",300,31.743886947631836,-0.04366612434387207
0.005,8,"(128, 256, 512, 512, 256, 128, 32)",100,30.6954345703125,-0.009195446968078613
0.005,8,"(128, 256, 512, 512, 256, 128, 32)",150,30.439504623413086,-0.0007811784744262695
0.005,8,"(128, 256, 512, 512, 256, 128, 32)",200,30.44034194946289,-0.0008085966110229492
0.005,8,"(128, 256, 512, 512, 256, 128, 32)",300,31.843624114990234,-0.04694533348083496
0.005,8,"(32, 64, 182, 256, 128, 64, 32)",100,25.904605865478516,0.14831596612930298
0.005,8,"(32, 64, 182, 256, 128, 64, 32)",150,33.261192321777344,-0.09355175495147705
0.005,8,"(32, 64, 182, 256, 128, 64, 32)",200,44.58804702758789,-0.4659527540206909
0.005,8,"(32, 64, 182, 256, 128, 64, 32)",300,38.132720947265625,-0.25371646881103516
0.005,8,"(64, 128, 256, 512, 256, 128, 64, 32)",100,30.497018814086914,-0.002671957015991211
0.005,8,"(64, 128, 256, 512, 256, 128, 64, 32)",150,31.354522705078125,-0.030864834785461426
0.005,8,"(64, 128, 256, 512, 256, 128, 64, 32)",200,29.127166748046875,0.04236555099487305
0.005,8,"(64, 128, 256, 512, 256, 128, 64, 32)",300,30.434579849243164,-0.0006191730499267578
0.005,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,30.451677322387695,-0.0011813640594482422
0.005,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,30.454374313354492,-0.0012699365615844727
0.005,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,30.468034744262695,-0.0017191171646118164
0.005,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,30.44297981262207,-0.000895380973815918
0.005,8,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,30.42930793762207,-0.0004458427429199219
0.005,8,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,30.450023651123047,-0.001127004623413086
0.005,8,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,30.437572479248047,-0.0007176399230957031
0.005,8,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,30.432344436645508,-0.0005457401275634766
0.005,8,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,30.470138549804688,-0.0017882585525512695
0.005,8,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,28.613826751708984,0.05924302339553833
0.005,8,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,30.45330238342285,-0.0012347698211669922
0.005,8,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,30.445140838623047,-0.0009664297103881836
0.005,8,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",100,30.439983367919922,-0.0007967948913574219
0.005,8,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",150,30.467313766479492,-0.001695394515991211
0.005,8,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",200,30.43735694885254,-0.0007104873657226562
0.005,8,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",300,30.431842803955078,-0.000529170036315918
0.005,16,"(1024, 512, 256)",100,28.439905166625977,0.06496113538742065
0.005,16,"(1024, 512, 256)",150,28.920944213867188,0.04914569854736328
0.005,16,"(1024, 512, 256)",200,39.866790771484375,-0.31072866916656494
0.005,16,"(1024, 512, 256)",300,28.654218673706055,0.05791503190994263
0.005,16,"(512, 256, 128)",100,33.88426208496094,-0.1140369176864624
0.005,16,"(512, 256, 128)",150,32.16343307495117,-0.05745983123779297
0.005,16,"(512, 256, 128)",200,33.43105697631836,-0.09913647174835205
0.005,16,"(512, 256, 128)",300,34.25821304321289,-0.12633144855499268
0.005,16,"(256, 128, 64)",100,35.30284881591797,-0.1606767177581787
0.005,16,"(256, 128, 64)",150,30.845703125,-0.014135956764221191
0.005,16,"(256, 128, 64)",200,29.170536041259766,0.04093968868255615
0.005,16,"(256, 128, 64)",300,33.02603530883789,-0.08582031726837158
0.005,16,"(128, 64, 32)",100,29.096736907958984,0.04336601495742798
0.005,16,"(128, 64, 32)",150,31.227169036865234,-0.026677727699279785
0.005,16,"(128, 64, 32)",200,29.96006202697754,0.014981865882873535
0.005,16,"(128, 64, 32)",300,30.44247055053711,-0.0008785724639892578
0.005,16,"(64, 32, 16)",100,30.712528228759766,-0.009757518768310547
0.005,16,"(64, 32, 16)",150,35.900238037109375,-0.18031740188598633
0.005,16,"(64, 32, 16)",200,34.768409729003906,-0.14310550689697266
0.005,16,"(64, 32, 16)",300,53.12115478515625,-0.7465016841888428
0.005,16,"(32, 16, 8)",100,26.079208374023438,0.1425754427909851
0.005,16,"(32, 16, 8)",150,25.152969360351562,0.17302805185317993
0.005,16,"(32, 16, 8)",200,30.570863723754883,-0.005099892616271973
0.005,16,"(32, 16, 8)",300,31.883520126342773,-0.04825699329376221
0.005,16,"(64, 32, 16, 8)",100,28.36090850830078,0.0675584077835083
0.005,16,"(64, 32, 16, 8)",150,30.287118911743164,0.004228949546813965
0.005,16,"(64, 32, 16, 8)",200,32.91442108154297,-0.08215069770812988
0.005,16,"(64, 32, 16, 8)",300,39.70408630371094,-0.30537939071655273
0.005,16,"(128, 64, 32, 16)",100,30.736642837524414,-0.010550260543823242
0.005,16,"(128, 64, 32, 16)",150,25.29465675354004,0.16836971044540405
0.005,16,"(128, 64, 32, 16)",200,30.969789505004883,-0.018215656280517578
0.005,16,"(128, 64, 32, 16)",300,26.555635452270508,0.12691158056259155
0.005,16,"(256, 128, 64, 32)",100,26.517580032348633,0.12816280126571655
0.005,16,"(256, 128, 64, 32)",150,34.10309600830078,-0.1212315559387207
0.005,16,"(256, 128, 64, 32)",200,40.9712028503418,-0.3470391035079956
0.005,16,"(256, 128, 64, 32)",300,27.268728256225586,0.10346674919128418
0.005,16,"(1024, 512, 256, 128)",100,26.85879898071289,0.11694425344467163
0.005,16,"(1024, 512, 256, 128)",150,36.47039794921875,-0.19906294345855713
0.005,16,"(1024, 512, 256, 128)",200,27.741016387939453,0.08793902397155762
0.005,16,"(1024, 512, 256, 128)",300,39.693058013916016,-0.30501675605773926
0.005,16,"(512, 256, 128, 64, 32)",100,29.607959747314453,0.026558220386505127
0.005,16,"(512, 256, 128, 64, 32)",150,28.50868034362793,0.06269997358322144
0.005,16,"(512, 256, 128, 64, 32)",200,32.175689697265625,-0.05786287784576416
0.005,16,"(512, 256, 128, 64, 32)",300,31.204126358032227,-0.02592003345489502
0.005,16,"(256, 128, 64, 32, 16)",100,32.212669372558594,-0.05907869338989258
0.005,16,"(256, 128, 64, 32, 16)",150,39.81684494018555,-0.30908656120300293
0.005,16,"(256, 128, 64, 32, 16)",200,37.63003921508789,-0.2371894121170044
0.005,16,"(256, 128, 64, 32, 16)",300,34.41487121582031,-0.13148200511932373
0.005,16,"(1024, 512, 256, 128, 64)",100,38.70233917236328,-0.27244412899017334
0.005,16,"(1024, 512, 256, 128, 64)",150,28.889812469482422,0.05016922950744629
0.005,16,"(1024, 512, 256, 128, 64)",200,29.87540054321289,0.017765343189239502
0.005,16,"(1024, 512, 256, 128, 64)",300,32.025367736816406,-0.05292057991027832
0.005,16,"(1024, 512, 256, 128, 64, 32, 16)",100,30.334577560424805,0.0026686787605285645
0.005,16,"(1024, 512, 256, 128, 64, 32, 16)",150,30.525676727294922,-0.003614187240600586
0.005,16,"(1024, 512, 256, 128, 64, 32, 16)",200,30.77882957458496,-0.011937260627746582
0.005,16,"(1024, 512, 256, 128, 64, 32, 16)",300,30.85658073425293,-0.014493584632873535
0.005,16,"(512, 256, 128, 64, 32, 16, 8)",100,28.033300399780273,0.07832938432693481
0.005,16,"(512, 256, 128, 64, 32, 16, 8)",150,30.423555374145508,-0.0002567768096923828
0.005,16,"(512, 256, 128, 64, 32, 16, 8)",200,32.82161331176758,-0.07909941673278809
0.005,16,"(512, 256, 128, 64, 32, 16, 8)",300,33.86164093017578,-0.11329317092895508
0.005,16,"(128, 256, 512, 256, 128, 64, 32)",100,26.097105026245117,0.14198702573776245
0.005,16,"(128, 256, 512, 256, 128, 64, 32)",150,29.544614791870117,0.028640806674957275
0.005,16,"(128, 256, 512, 256, 128, 64, 32)",200,25.730310440063477,0.1540464162826538
0.005,16,"(128, 256, 512, 256, 128, 64, 32)",300,30.004112243652344,0.013533592224121094
0.005,16,"(128, 256, 512, 512, 256, 128, 32)",100,29.390087127685547,0.033721327781677246
0.005,16,"(128, 256, 512, 512, 256, 128, 32)",150,30.041221618652344,0.012313544750213623
0.005,16,"(128, 256, 512, 512, 256, 128, 32)",200,29.075519561767578,0.04406362771987915
0.005,16,"(128, 256, 512, 512, 256, 128, 32)",300,33.626129150390625,-0.10555005073547363
0.005,16,"(32, 64, 182, 256, 128, 64, 32)",100,29.60546112060547,0.02664029598236084
0.005,16,"(32, 64, 182, 256, 128, 64, 32)",150,43.17969512939453,-0.4196493625640869
0.005,16,"(32, 64, 182, 256, 128, 64, 32)",200,34.03184127807617,-0.11888885498046875
0.005,16,"(32, 64, 182, 256, 128, 64, 32)",300,32.70789337158203,-0.07536053657531738
0.005,16,"(64, 128, 256, 512, 256, 128, 64, 32)",100,30.44931983947754,-0.0011037588119506836
0.005,16,"(64, 128, 256, 512, 256, 128, 64, 32)",150,32.34614944458008,-0.06346726417541504
0.005,16,"(64, 128, 256, 512, 256, 128, 64, 32)",200,30.451492309570312,-0.0011752843856811523
0.005,16,"(64, 128, 256, 512, 256, 128, 64, 32)",300,38.776466369628906,-0.2748812437057495
0.005,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,30.68619155883789,-0.008891582489013672
0.005,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,30.439802169799805,-0.0007908344268798828
0.005,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,30.443490982055664,-0.0009121894836425781
0.005,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,30.433454513549805,-0.0005822181701660156
0.005,16,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,30.92759132385254,-0.016828298568725586
0.005,16,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,30.436676025390625,-0.0006880760192871094
0.005,16,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,28.150300979614258,0.07448261976242065
0.005,16,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,32.52526092529297,-0.06935596466064453
0.005,16,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,30.441207885742188,-0.0008370876312255859
0.005,16,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,30.428714752197266,-0.00042629241943359375
0.005,16,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,30.470874786376953,-0.0018124580383300781
0.005,16,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,30.446271896362305,-0.0010036230087280273
0.005,16,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",100,30.433502197265625,-0.0005837678909301758
0.005,16,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",150,31.44344711303711,-0.033788442611694336
0.005,16,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",200,30.450326919555664,-0.0011368989944458008
0.005,16,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",300,30.43837547302246,-0.0007439851760864258
0.005,24,"(1024, 512, 256)",100,27.018308639526367,0.11169999837875366
0.005,24,"(1024, 512, 256)",150,31.493648529052734,-0.0354388952255249
0.005,24,"(1024, 512, 256)",200,28.22707176208496,0.07195860147476196
0.005,24,"(1024, 512, 256)",300,33.09221649169922,-0.08799612522125244
