lr,batch_size,hidden_sizes,epochs,mse,r2
0.001,16,"(256, 128, 64, 32)",200,42.74681091308594,-0.4054170846939087
0.001,16,"(256, 128, 64, 32)",300,36.662933349609375,-0.20539307594299316
0.001,16,"(1024, 512, 256, 128)",100,31.540945053100586,-0.036993980407714844
0.001,16,"(1024, 512, 256, 128)",150,34.363983154296875,-0.12980890274047852
0.001,16,"(1024, 512, 256, 128)",200,26.1221866607666,0.14116239547729492
0.001,16,"(1024, 512, 256, 128)",300,26.048757553100586,0.14357656240463257
0.001,16,"(512, 256, 128, 64, 32)",100,38.35222244262695,-0.2609330415725708
0.001,16,"(512, 256, 128, 64, 32)",150,31.385469436645508,-0.031882286071777344
0.001,16,"(512, 256, 128, 64, 32)",200,33.51975631713867,-0.10205268859863281
0.001,16,"(512, 256, 128, 64, 32)",300,38.332786560058594,-0.26029419898986816
0.001,16,"(256, 128, 64, 32, 16)",100,30.024295806884766,0.01287001371383667
0.001,16,"(256, 128, 64, 32, 16)",150,28.869464874267578,0.05083823204040527
0.001,16,"(256, 128, 64, 32, 16)",200,35.59309005737305,-0.17021918296813965
0.001,16,"(256, 128, 64, 32, 16)",300,32.723785400390625,-0.07588303089141846
0.001,16,"(1024, 512, 256, 128, 64)",100,22.853302001953125,0.2486358880996704
0.001,16,"(1024, 512, 256, 128, 64)",150,26.602285385131836,0.12537789344787598
0.001,16,"(1024, 512, 256, 128, 64)",200,33.96079635620117,-0.11655318737030029
0.001,16,"(1024, 512, 256, 128, 64)",300,29.62767791748047,0.025909900665283203
0.001,16,"(1024, 512, 256, 128, 64, 32, 16)",100,28.51877212524414,0.062368154525756836
0.001,16,"(1024, 512, 256, 128, 64, 32, 16)",150,27.419898986816406,0.09849661588668823
0.001,16,"(1024, 512, 256, 128, 64, 32, 16)",200,32.1935920715332,-0.05845153331756592
0.001,16,"(1024, 512, 256, 128, 64, 32, 16)",300,31.87220573425293,-0.04788506031036377
0.001,16,"(512, 256, 128, 64, 32, 16, 8)",100,27.093324661254883,0.10923361778259277
0.001,16,"(512, 256, 128, 64, 32, 16, 8)",150,33.622047424316406,-0.1054157018661499
0.001,16,"(512, 256, 128, 64, 32, 16, 8)",200,37.47679138183594,-0.23215103149414062
0.001,16,"(512, 256, 128, 64, 32, 16, 8)",300,32.61811065673828,-0.07240867614746094
0.001,16,"(128, 256, 512, 256, 128, 64, 32)",100,34.65472412109375,-0.139367938041687
0.001,16,"(128, 256, 512, 256, 128, 64, 32)",150,29.244775772094727,0.038498878479003906
0.001,16,"(128, 256, 512, 256, 128, 64, 32)",200,29.414871215820312,0.03290647268295288
0.001,16,"(128, 256, 512, 256, 128, 64, 32)",300,27.897777557373047,0.08278501033782959
0.001,16,"(128, 256, 512, 512, 256, 128, 32)",100,29.667552947998047,0.024598896503448486
0.001,16,"(128, 256, 512, 512, 256, 128, 32)",150,29.777915954589844,0.020970404148101807
0.001,16,"(128, 256, 512, 512, 256, 128, 32)",200,30.053516387939453,0.0119093656539917
0.001,16,"(128, 256, 512, 512, 256, 128, 32)",300,27.913503646850586,0.08226799964904785
0.001,16,"(32, 64, 182, 256, 128, 64, 32)",100,29.905845642089844,0.016764402389526367
0.001,16,"(32, 64, 182, 256, 128, 64, 32)",150,30.067142486572266,0.011461317539215088
0.001,16,"(32, 64, 182, 256, 128, 64, 32)",200,42.00632858276367,-0.3810718059539795
0.001,16,"(32, 64, 182, 256, 128, 64, 32)",300,33.508270263671875,-0.10167503356933594
0.001,16,"(64, 128, 256, 512, 256, 128, 64, 32)",100,31.334514617919922,-0.030206918716430664
0.001,16,"(64, 128, 256, 512, 256, 128, 64, 32)",150,28.62771224975586,0.05878651142120361
0.001,16,"(64, 128, 256, 512, 256, 128, 64, 32)",200,29.32666015625,0.03580665588378906
0.001,16,"(64, 128, 256, 512, 256, 128, 64, 32)",300,32.1345329284668,-0.05650973320007324
0.001,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,31.420881271362305,-0.03304648399353027
0.001,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,30.437782287597656,-0.0007244348526000977
0.001,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,31.825897216796875,-0.04636251926422119
0.001,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,29.336416244506836,0.035485923290252686
0.001,24,"(1024, 512, 256)",100,31.020702362060547,-0.01988959312438965
0.001,24,"(1024, 512, 256)",150,29.455520629882812,0.03157001733779907
0.001,24,"(1024, 512, 256)",200,35.62073516845703,-0.1711280345916748
0.001,24,"(1024, 512, 256)",300,28.073314666748047,0.07701379060745239
0.001,24,"(512, 256, 128)",100,28.726057052612305,0.055553138256073
0.001,24,"(512, 256, 128)",150,33.71804428100586,-0.10857200622558594
0.001,24,"(512, 256, 128)",200,32.70138168334961,-0.07514643669128418
0.001,24,"(512, 256, 128)",300,31.265056610107422,-0.0279233455657959
0.001,24,"(256, 128, 64)",100,28.212589263916016,0.07243478298187256
0.001,24,"(256, 128, 64)",150,29.05470085144043,0.04474806785583496
0.001,24,"(256, 128, 64)",200,29.784019470214844,0.020769774913787842
0.001,24,"(256, 128, 64)",300,32.947078704833984,-0.08322429656982422
0.001,24,"(128, 64, 32)",100,26.48245620727539,0.12931758165359497
0.001,24,"(128, 64, 32)",150,27.381710052490234,0.09975218772888184
0.001,24,"(128, 64, 32)",200,31.68358039855957,-0.04168343544006348
0.001,24,"(128, 64, 32)",300,32.90472412109375,-0.0818319320678711
0.001,24,"(64, 32, 16)",100,27.17646598815918,0.10650008916854858
0.001,24,"(64, 32, 16)",150,24.978418350219727,0.1787669062614441
0.001,24,"(64, 32, 16)",200,27.02097511291504,0.11161231994628906
0.001,24,"(64, 32, 16)",300,27.736923217773438,0.08807361125946045
0.001,24,"(32, 16, 8)",100,27.37502098083496,0.09997212886810303
0.001,24,"(32, 16, 8)",150,27.19342613220215,0.10594254732131958
0.001,24,"(32, 16, 8)",200,27.24049186706543,0.10439509153366089
0.001,24,"(32, 16, 8)",300,25.607860565185547,0.15807223320007324
0.001,24,"(64, 32, 16, 8)",100,28.082979202270508,0.07669603824615479
0.001,24,"(64, 32, 16, 8)",150,26.010087966918945,0.14484792947769165
0.001,24,"(64, 32, 16, 8)",200,22.436552047729492,0.2623376250267029
0.001,24,"(64, 32, 16, 8)",300,26.881059646606445,0.11621242761611938
0.001,24,"(128, 64, 32, 16)",100,30.074493408203125,0.011219620704650879
0.001,24,"(128, 64, 32, 16)",150,29.930744171142578,0.015945792198181152
0.001,24,"(128, 64, 32, 16)",200,40.880619049072266,-0.344061017036438
0.001,24,"(128, 64, 32, 16)",300,28.072772979736328,0.07703161239624023
0.001,24,"(256, 128, 64, 32)",100,27.18528175354004,0.10621029138565063
0.001,24,"(256, 128, 64, 32)",150,32.27965545654297,-0.06128108501434326
0.001,24,"(256, 128, 64, 32)",200,26.2198543548584,0.13795137405395508
0.001,24,"(256, 128, 64, 32)",300,31.940088272094727,-0.050116777420043945
0.001,24,"(1024, 512, 256, 128)",100,25.501562118530273,0.1615670919418335
0.001,24,"(1024, 512, 256, 128)",150,27.584381103515625,0.09308880567550659
0.001,24,"(1024, 512, 256, 128)",200,35.00223922729492,-0.15079331398010254
0.001,24,"(1024, 512, 256, 128)",300,30.65801429748535,-0.00796520709991455
0.001,24,"(512, 256, 128, 64, 32)",100,25.786605834960938,0.15219557285308838
0.001,24,"(512, 256, 128, 64, 32)",150,36.81025314331055,-0.21023666858673096
0.001,24,"(512, 256, 128, 64, 32)",200,32.22846984863281,-0.05959820747375488
0.001,24,"(512, 256, 128, 64, 32)",300,24.655275344848633,0.18939107656478882
0.001,24,"(256, 128, 64, 32, 16)",100,28.958999633789062,0.04789447784423828
0.001,24,"(256, 128, 64, 32, 16)",150,33.04579544067383,-0.08647000789642334
0.001,24,"(256, 128, 64, 32, 16)",200,29.861324310302734,0.018228113651275635
0.001,24,"(256, 128, 64, 32, 16)",300,39.79890441894531,-0.30849671363830566
0.001,24,"(1024, 512, 256, 128, 64)",100,32.18703842163086,-0.058236002922058105
0.001,24,"(1024, 512, 256, 128, 64)",150,29.17601203918457,0.04075968265533447
0.001,24,"(1024, 512, 256, 128, 64)",200,26.973081588745117,0.11318695545196533
0.001,24,"(1024, 512, 256, 128, 64)",300,26.522085189819336,0.12801462411880493
0.001,24,"(1024, 512, 256, 128, 64, 32, 16)",100,32.44275665283203,-0.0666433572769165
0.001,24,"(1024, 512, 256, 128, 64, 32, 16)",150,30.104572296142578,0.010230720043182373
0.001,24,"(1024, 512, 256, 128, 64, 32, 16)",200,30.414045333862305,5.59687614440918e-05
0.001,24,"(1024, 512, 256, 128, 64, 32, 16)",300,30.44688606262207,-0.0010237693786621094
0.001,24,"(512, 256, 128, 64, 32, 16, 8)",100,30.745576858520508,-0.010844111442565918
0.001,24,"(512, 256, 128, 64, 32, 16, 8)",150,31.031843185424805,-0.02025580406188965
0.001,24,"(512, 256, 128, 64, 32, 16, 8)",200,34.31649398803711,-0.12824761867523193
0.001,24,"(512, 256, 128, 64, 32, 16, 8)",300,38.3957405090332,-0.26236391067504883
0.001,24,"(128, 256, 512, 256, 128, 64, 32)",100,31.723506927490234,-0.04299616813659668
0.001,24,"(128, 256, 512, 256, 128, 64, 32)",150,26.777639389038086,0.1196126937866211
0.001,24,"(128, 256, 512, 256, 128, 64, 32)",200,29.14206314086914,0.04187577962875366
0.001,24,"(128, 256, 512, 256, 128, 64, 32)",300,28.106340408325195,0.0759279727935791
0.001,24,"(128, 256, 512, 512, 256, 128, 32)",100,31.576736450195312,-0.038170695304870605
0.001,24,"(128, 256, 512, 512, 256, 128, 32)",150,30.792034149169922,-0.012371420860290527
0.001,24,"(128, 256, 512, 512, 256, 128, 32)",200,28.296052932739258,0.06969064474105835
0.001,24,"(128, 256, 512, 512, 256, 128, 32)",300,33.608665466308594,-0.10497593879699707
0.001,24,"(32, 64, 182, 256, 128, 64, 32)",100,37.40330505371094,-0.2297348976135254
0.001,24,"(32, 64, 182, 256, 128, 64, 32)",150,45.30721664428711,-0.4895973205566406
0.001,24,"(32, 64, 182, 256, 128, 64, 32)",200,30.951873779296875,-0.017626643180847168
0.001,24,"(32, 64, 182, 256, 128, 64, 32)",300,31.470956802368164,-0.03469288349151611
0.001,24,"(64, 128, 256, 512, 256, 128, 64, 32)",100,26.886302947998047,0.11603999137878418
0.001,24,"(64, 128, 256, 512, 256, 128, 64, 32)",150,34.15026092529297,-0.12278223037719727
0.001,24,"(64, 128, 256, 512, 256, 128, 64, 32)",200,31.745107650756836,-0.043706297874450684
0.001,24,"(64, 128, 256, 512, 256, 128, 64, 32)",300,34.05522918701172,-0.11965775489807129
0.001,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,25.597522735595703,0.15841221809387207
0.001,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,39.06105422973633,-0.28423798084259033
0.001,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,36.12317657470703,-0.18764722347259521
0.001,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,46.55057907104492,-0.5304762125015259
0.001,32,"(1024, 512, 256)",100,34.63042068481445,-0.13856875896453857
0.001,32,"(1024, 512, 256)",150,32.26899719238281,-0.060930609703063965
0.001,32,"(1024, 512, 256)",200,35.78586959838867,-0.17655742168426514
0.001,32,"(1024, 512, 256)",300,25.482961654663086,0.16217869520187378
0.001,32,"(512, 256, 128)",100,27.084388732910156,0.10952740907669067
0.001,32,"(512, 256, 128)",150,31.025714874267578,-0.020054340362548828
0.001,32,"(512, 256, 128)",200,33.81795120239258,-0.11185669898986816
0.001,32,"(512, 256, 128)",300,38.44247817993164,-0.2639005184173584
0.001,32,"(256, 128, 64)",100,28.448827743530273,0.06466776132583618
0.001,32,"(256, 128, 64)",150,27.62186050415039,0.09185653924942017
0.001,32,"(256, 128, 64)",200,33.28007888793945,-0.09417259693145752
0.001,32,"(256, 128, 64)",300,49.212371826171875,-0.6179898977279663
0.001,32,"(128, 64, 32)",100,26.737754821777344,0.12092393636703491
0.001,32,"(128, 64, 32)",150,26.00531578063965,0.14500486850738525
0.001,32,"(128, 64, 32)",200,29.515077590942383,0.029611945152282715
0.001,32,"(128, 64, 32)",300,32.63919448852539,-0.07310187816619873
0.001,32,"(64, 32, 16)",100,27.286264419555664,0.1028902530670166
0.001,32,"(64, 32, 16)",150,26.364545822143555,0.1331942081451416
0.001,32,"(64, 32, 16)",200,28.403982162475586,0.06614220142364502
0.001,32,"(64, 32, 16)",300,25.726499557495117,0.15417170524597168
0.001,32,"(32, 16, 8)",100,27.777952194213867,0.08672463893890381
0.001,32,"(32, 16, 8)",150,26.50369644165039,0.1286192536354065
0.001,32,"(32, 16, 8)",200,24.809419631958008,0.18432319164276123
0.001,32,"(32, 16, 8)",300,26.5428524017334,0.1273319125175476
0.001,32,"(64, 32, 16, 8)",100,25.162460327148438,0.17271602153778076
0.001,32,"(64, 32, 16, 8)",150,28.01775360107422,0.07884049415588379
0.001,32,"(64, 32, 16, 8)",200,28.39959716796875,0.06628638505935669
0.001,32,"(64, 32, 16, 8)",300,31.716461181640625,-0.04276454448699951
0.001,32,"(128, 64, 32, 16)",100,27.092082977294922,0.10927444696426392
0.001,32,"(128, 64, 32, 16)",150,28.524232864379883,0.06218862533569336
0.001,32,"(128, 64, 32, 16)",200,30.10145378112793,0.010333240032196045
0.001,32,"(128, 64, 32, 16)",300,34.60147476196289,-0.1376171112060547
0.001,32,"(256, 128, 64, 32)",100,27.952789306640625,0.08097636699676514
0.001,32,"(256, 128, 64, 32)",150,30.325435638427734,0.002969205379486084
0.001,32,"(256, 128, 64, 32)",200,33.93426513671875,-0.11568081378936768
0.001,32,"(256, 128, 64, 32)",300,33.44620895385742,-0.09963464736938477
0.001,32,"(1024, 512, 256, 128)",100,26.902664184570312,0.11550211906433105
0.001,32,"(1024, 512, 256, 128)",150,33.319175720214844,-0.0954580307006836
0.001,32,"(1024, 512, 256, 128)",200,36.2235221862793,-0.19094634056091309
0.001,32,"(1024, 512, 256, 128)",300,31.634769439697266,-0.04007863998413086
0.001,32,"(512, 256, 128, 64, 32)",100,25.618886947631836,0.15770971775054932
0.001,32,"(512, 256, 128, 64, 32)",150,31.290451049804688,-0.02875828742980957
0.001,32,"(512, 256, 128, 64, 32)",200,35.273101806640625,-0.1596987247467041
0.001,32,"(512, 256, 128, 64, 32)",300,32.63084411621094,-0.07282733917236328
0.001,32,"(256, 128, 64, 32, 16)",100,31.627899169921875,-0.03985273838043213
0.001,32,"(256, 128, 64, 32, 16)",150,31.580764770507812,-0.03830313682556152
0.001,32,"(256, 128, 64, 32, 16)",200,34.679359436035156,-0.14017784595489502
0.001,32,"(256, 128, 64, 32, 16)",300,32.30077362060547,-0.06197535991668701
0.001,32,"(1024, 512, 256, 128, 64)",100,29.845651626586914,0.018743455410003662
0.001,32,"(1024, 512, 256, 128, 64)",150,28.7498722076416,0.05477011203765869
0.001,32,"(1024, 512, 256, 128, 64)",200,30.633941650390625,-0.007173776626586914
0.001,32,"(1024, 512, 256, 128, 64)",300,34.5946044921875,-0.13739120960235596
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",100,34.78826904296875,-0.14375841617584229
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",150,30.18270492553711,0.007661938667297363
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",200,36.78235626220703,-0.20931947231292725
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",300,28.254302978515625,0.07106328010559082
0.001,32,"(512, 256, 128, 64, 32, 16, 8)",100,27.74752426147461,0.08772504329681396
0.001,32,"(512, 256, 128, 64, 32, 16, 8)",150,30.954320907592773,-0.017707109451293945
0.001,32,"(512, 256, 128, 64, 32, 16, 8)",200,34.96818542480469,-0.1496737003326416
0.001,32,"(512, 256, 128, 64, 32, 16, 8)",300,35.66302490234375,-0.17251837253570557
0.001,32,"(128, 256, 512, 256, 128, 64, 32)",100,31.15220069885254,-0.024212956428527832
0.001,32,"(128, 256, 512, 256, 128, 64, 32)",150,32.989742279052734,-0.08462703227996826
0.001,32,"(128, 256, 512, 256, 128, 64, 32)",200,29.692554473876953,0.02377694845199585
0.001,32,"(128, 256, 512, 256, 128, 64, 32)",300,30.431766510009766,-0.0005266666412353516
0.001,32,"(128, 256, 512, 512, 256, 128, 32)",100,26.296907424926758,0.13541799783706665
0.001,32,"(128, 256, 512, 512, 256, 128, 32)",150,31.769329071044922,-0.0445026159286499
0.001,32,"(128, 256, 512, 512, 256, 128, 32)",200,30.93918800354004,-0.017209529876708984
0.001,32,"(128, 256, 512, 512, 256, 128, 32)",300,33.56480407714844,-0.10353386402130127
0.001,32,"(32, 64, 182, 256, 128, 64, 32)",100,27.266021728515625,0.10355579853057861
0.001,32,"(32, 64, 182, 256, 128, 64, 32)",150,27.874454498291016,0.08355188369750977
0.001,32,"(32, 64, 182, 256, 128, 64, 32)",200,37.10462951660156,-0.21991503238677979
0.001,32,"(32, 64, 182, 256, 128, 64, 32)",300,40.20085144042969,-0.32171177864074707
0.001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",100,26.9412899017334,0.11423218250274658
0.001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",150,26.9576358795166,0.11369472742080688
0.001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",200,28.860387802124023,0.05113661289215088
0.001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",300,32.22842025756836,-0.05959653854370117
0.001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,38.63566970825195,-0.2702522277832031
0.001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,34.31512451171875,-0.1282026767730713
0.001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,30.496889114379883,-0.0026677846908569336
0.001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,29.149019241333008,0.04164707660675049
0.0001,8,"(1024, 512, 256)",100,24.82286262512207,0.1838812232017517
0.0001,8,"(1024, 512, 256)",150,26.48872947692871,0.12911134958267212
0.0001,8,"(1024, 512, 256)",200,27.470897674560547,0.09681987762451172
0.0001,8,"(1024, 512, 256)",300,33.01267623901367,-0.08538103103637695
0.0001,8,"(512, 256, 128)",100,26.04023551940918,0.14385676383972168
0.0001,8,"(512, 256, 128)",150,25.892791748046875,0.1487044095993042
0.0001,8,"(512, 256, 128)",200,25.595260620117188,0.15848654508590698
0.0001,8,"(512, 256, 128)",300,27.199647903442383,0.10573798418045044
0.0001,8,"(256, 128, 64)",100,25.96641731262207,0.1462838053703308
0.0001,8,"(256, 128, 64)",150,25.682653427124023,0.1556132435798645
0.0001,8,"(256, 128, 64)",200,25.16073989868164,0.1727725863456726
0.0001,8,"(256, 128, 64)",300,25.56299591064453,0.1595473289489746
0.0001,8,"(128, 64, 32)",100,27.058712005615234,0.11037158966064453
0.0001,8,"(128, 64, 32)",150,26.648902893066406,0.1238451600074768
0.0001,8,"(128, 64, 32)",200,26.52361297607422,0.12796443700790405
0.0001,8,"(128, 64, 32)",300,25.931163787841797,0.1474427580833435
0.0001,8,"(64, 32, 16)",100,28.254276275634766,0.07106423377990723
0.0001,8,"(64, 32, 16)",150,27.350297927856445,0.10078495740890503
0.0001,8,"(64, 32, 16)",200,27.134559631347656,0.10787791013717651
0.0001,8,"(64, 32, 16)",300,26.77351188659668,0.11974829435348511
0.0001,8,"(32, 16, 8)",100,29.15631675720215,0.04140716791152954
0.0001,8,"(32, 16, 8)",150,29.145858764648438,0.04175102710723877
0.0001,8,"(32, 16, 8)",200,28.027626037597656,0.07851594686508179
0.0001,8,"(32, 16, 8)",300,27.292499542236328,0.10268521308898926
0.0001,8,"(64, 32, 16, 8)",100,28.162063598632812,0.07409590482711792
0.0001,8,"(64, 32, 16, 8)",150,27.927560806274414,0.08180582523345947
0.0001,8,"(64, 32, 16, 8)",200,26.984655380249023,0.11280643939971924
0.0001,8,"(64, 32, 16, 8)",300,26.646432876586914,0.12392646074295044
0.0001,8,"(128, 64, 32, 16)",100,27.024627685546875,0.11149221658706665
0.0001,8,"(128, 64, 32, 16)",150,27.00032615661621,0.11229121685028076
0.0001,8,"(128, 64, 32, 16)",200,26.19061851501465,0.13891255855560303
0.0001,8,"(128, 64, 32, 16)",300,26.16774559020996,0.13966453075408936
0.0001,8,"(256, 128, 64, 32)",100,26.311397552490234,0.13494157791137695
0.0001,8,"(256, 128, 64, 32)",150,27.290834426879883,0.10273998975753784
0.0001,8,"(256, 128, 64, 32)",200,25.822723388671875,0.15100806951522827
0.0001,8,"(256, 128, 64, 32)",300,27.404787063598633,0.09899348020553589
0.0001,8,"(1024, 512, 256, 128)",100,28.234783172607422,0.07170510292053223
0.0001,8,"(1024, 512, 256, 128)",150,25.382675170898438,0.16547584533691406
0.0001,8,"(1024, 512, 256, 128)",200,26.103429794311523,0.1417790651321411
0.0001,8,"(1024, 512, 256, 128)",300,34.31914138793945,-0.128334641456604
0.0001,8,"(512, 256, 128, 64, 32)",100,28.789464950561523,0.053468406200408936
0.0001,8,"(512, 256, 128, 64, 32)",150,29.481103897094727,0.030728936195373535
0.0001,8,"(512, 256, 128, 64, 32)",200,29.05657958984375,0.044686317443847656
0.0001,8,"(512, 256, 128, 64, 32)",300,30.910106658935547,-0.01625347137451172
0.0001,8,"(256, 128, 64, 32, 16)",100,26.823837280273438,0.11809378862380981
0.0001,8,"(256, 128, 64, 32, 16)",150,26.46959114074707,0.12974059581756592
0.0001,8,"(256, 128, 64, 32, 16)",200,27.29464340209961,0.10261476039886475
0.0001,8,"(256, 128, 64, 32, 16)",300,30.079702377319336,0.011048436164855957
0.0001,8,"(1024, 512, 256, 128, 64)",100,28.255659103393555,0.0710187554359436
0.0001,8,"(1024, 512, 256, 128, 64)",150,27.878042221069336,0.08343392610549927
0.0001,8,"(1024, 512, 256, 128, 64)",200,30.067209243774414,0.011459171772003174
0.0001,8,"(1024, 512, 256, 128, 64)",300,28.918386459350586,0.04922980070114136
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",100,26.740949630737305,0.12081891298294067
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",150,27.535070419311523,0.09471005201339722
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",200,29.235185623168945,0.03881412744522095
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",300,32.15814208984375,-0.05728590488433838
0.0001,8,"(512, 256, 128, 64, 32, 16, 8)",100,27.82093620300293,0.0853114128112793
0.0001,8,"(512, 256, 128, 64, 32, 16, 8)",150,25.653839111328125,0.15656059980392456
0.0001,8,"(512, 256, 128, 64, 32, 16, 8)",200,28.047332763671875,0.07786798477172852
0.0001,8,"(512, 256, 128, 64, 32, 16, 8)",300,29.33812141418457,0.03542989492416382
0.0001,8,"(128, 256, 512, 256, 128, 64, 32)",100,24.700613021850586,0.18790048360824585
0.0001,8,"(128, 256, 512, 256, 128, 64, 32)",150,29.97075843811035,0.01463019847869873
0.0001,8,"(128, 256, 512, 256, 128, 64, 32)",200,29.790987014770508,0.02054065465927124
0.0001,8,"(128, 256, 512, 256, 128, 64, 32)",300,37.570316314697266,-0.23522579669952393
0.0001,8,"(128, 256, 512, 512, 256, 128, 32)",100,28.624446868896484,0.05889385938644409
0.0001,8,"(128, 256, 512, 512, 256, 128, 32)",150,29.24461555480957,0.03850412368774414
0.0001,8,"(128, 256, 512, 512, 256, 128, 32)",200,32.85541915893555,-0.08021080493927002
0.0001,8,"(128, 256, 512, 512, 256, 128, 32)",300,32.704952239990234,-0.0752638578414917
0.0001,8,"(32, 64, 182, 256, 128, 64, 32)",100,24.84307289123535,0.18321675062179565
0.0001,8,"(32, 64, 182, 256, 128, 64, 32)",150,26.387420654296875,0.1324421763420105
0.0001,8,"(32, 64, 182, 256, 128, 64, 32)",200,29.666406631469727,0.02463662624359131
0.0001,8,"(32, 64, 182, 256, 128, 64, 32)",300,27.122882843017578,0.1082618236541748
0.0001,8,"(64, 128, 256, 512, 256, 128, 64, 32)",100,29.834211349487305,0.019119560718536377
0.0001,8,"(64, 128, 256, 512, 256, 128, 64, 32)",150,29.452207565307617,0.031678974628448486
0.0001,8,"(64, 128, 256, 512, 256, 128, 64, 32)",200,31.600387573242188,-0.03894829750061035
0.0001,8,"(64, 128, 256, 512, 256, 128, 64, 32)",300,35.8868293762207,-0.1798766851425171
0.0001,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,30.644325256347656,-0.0075151920318603516
0.0001,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,36.57173156738281,-0.20239472389221191
0.0001,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,30.302358627319336,0.0037279725074768066
0.0001,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,35.46962356567383,-0.166159987449646
0.0001,12,"(1024, 512, 256)",100,24.29476547241211,0.20124387741088867
0.0001,12,"(1024, 512, 256)",150,25.815134048461914,0.15125757455825806
0.0001,12,"(1024, 512, 256)",200,29.646045684814453,0.02530604600906372
0.0001,12,"(1024, 512, 256)",300,28.78445053100586,0.05363333225250244
0.0001,12,"(512, 256, 128)",100,25.65172004699707,0.156630277633667
0.0001,12,"(512, 256, 128)",150,24.709972381591797,0.1875927448272705
0.0001,12,"(512, 256, 128)",200,25.04988670349121,0.17641717195510864
0.0001,12,"(512, 256, 128)",300,26.717060089111328,0.121604323387146
0.0001,12,"(256, 128, 64)",100,26.813467025756836,0.11843466758728027
0.0001,12,"(256, 128, 64)",150,25.66904640197754,0.15606063604354858
0.0001,12,"(256, 128, 64)",200,25.32628631591797,0.1673297882080078
0.0001,12,"(256, 128, 64)",300,26.869327545166016,0.11659812927246094
0.0001,12,"(128, 64, 32)",100,26.817398071289062,0.11830544471740723
0.0001,12,"(128, 64, 32)",150,26.988128662109375,0.11269223690032959
0.0001,12,"(128, 64, 32)",200,26.633846282958984,0.1243402361869812
0.0001,12,"(128, 64, 32)",300,25.853958129882812,0.14998114109039307
0.0001,12,"(64, 32, 16)",100,28.54978370666504,0.06134861707687378
0.0001,12,"(64, 32, 16)",150,27.446340560913086,0.09762722253799438
0.0001,12,"(64, 32, 16)",200,27.925174713134766,0.08188432455062866
0.0001,12,"(64, 32, 16)",300,26.74110221862793,0.12081384658813477
0.0001,12,"(32, 16, 8)",100,29.171138763427734,0.04091984033584595
0.0001,12,"(32, 16, 8)",150,29.51900863647461,0.029482722282409668
0.0001,12,"(32, 16, 8)",200,29.165454864501953,0.04110676050186157
0.0001,12,"(32, 16, 8)",300,27.756092071533203,0.08744335174560547
0.0001,12,"(64, 32, 16, 8)",100,28.88981056213379,0.050169289112091064
0.0001,12,"(64, 32, 16, 8)",150,28.226215362548828,0.07198679447174072
0.0001,12,"(64, 32, 16, 8)",200,27.21921730041504,0.1050945520401001
0.0001,12,"(64, 32, 16, 8)",300,26.596893310546875,0.1255550980567932
0.0001,12,"(128, 64, 32, 16)",100,27.463613510131836,0.09705936908721924
0.0001,12,"(128, 64, 32, 16)",150,27.211288452148438,0.10535526275634766
0.0001,12,"(128, 64, 32, 16)",200,27.271053314208984,0.10339033603668213
0.0001,12,"(128, 64, 32, 16)",300,26.672447204589844,0.12307113409042358
0.0001,12,"(256, 128, 64, 32)",100,26.833242416381836,0.11778455972671509
0.0001,12,"(256, 128, 64, 32)",150,26.876510620117188,0.11636197566986084
0.0001,12,"(256, 128, 64, 32)",200,26.89070701599121,0.11589521169662476
0.0001,12,"(256, 128, 64, 32)",300,26.25516128540039,0.13679051399230957
0.0001,12,"(1024, 512, 256, 128)",100,26.108922958374023,0.14159846305847168
0.0001,12,"(1024, 512, 256, 128)",150,25.892900466918945,0.14870083332061768
