lr,batch_size,hidden_sizes,epochs,mse,r2
0.0005,12,"(256, 128, 64, 32, 16, 8)",100,62.9105,-0.0895
0.0005,12,"(256, 128, 64, 32, 16, 8)",200,62.9038,-0.0893
0.0005,12,"(256, 128, 64, 32, 16, 8)",300,58.0544,-0.0054
0.0005,12,"(256, 128, 64, 32, 16, 8)",400,65.2641,-0.1302
0.0005,12,"(256, 128, 64, 32, 16, 8)",500,65.4922,-0.1342
0.0005,12,"(128, 64, 32, 16, 8)",100,65.4311,-0.1331
0.0005,12,"(128, 64, 32, 16, 8)",200,59.0762,-0.0231
0.0005,12,"(128, 64, 32, 16, 8)",300,62.1026,-0.0755
0.0005,12,"(128, 64, 32, 16, 8)",400,52.3623,0.0932
0.0005,12,"(128, 64, 32, 16, 8)",500,64.3846,-0.115
0.0005,12,"(64, 32, 16, 8)",100,62.7135,-0.086
0.0005,12,"(64, 32, 16, 8)",200,59.3198,-0.0273
0.0005,12,"(64, 32, 16, 8)",300,62.4495,-0.0815
0.0005,12,"(64, 32, 16, 8)",400,55.7664,0.0343
0.0005,12,"(64, 32, 16, 8)",500,57.99,-0.0042
0.0005,12,"(32, 16, 8)",100,60.2998,-0.0442
0.0005,12,"(32, 16, 8)",200,61.0169,-0.0567
0.0005,12,"(32, 16, 8)",300,61.2033,-0.0599
0.0005,12,"(32, 16, 8)",400,60.3914,-0.0458
0.0005,12,"(32, 16, 8)",500,62.8196,-0.0879
0.0005,12,"(16, 8)",100,58.1746,-0.0074
0.0005,12,"(16, 8)",200,59.2141,-0.0254
0.0005,12,"(16, 8)",300,59.7435,-0.0346
0.0005,12,"(16, 8)",400,59.5861,-0.0319
0.0005,12,"(16, 8)",500,60.4374,-0.0466
0.0005,12,"(256, 128, 128, 64, 64, 16, 8)",100,67.0216,-0.1606
0.0005,12,"(256, 128, 128, 64, 64, 16, 8)",200,60.5187,-0.048
0.0005,12,"(256, 128, 128, 64, 64, 16, 8)",300,68.0424,-0.1783
0.0005,12,"(256, 128, 128, 64, 64, 16, 8)",400,66.5425,-0.1524
0.0005,12,"(256, 128, 128, 64, 64, 16, 8)",500,65.0744,-0.1269
0.0005,12,"(512, 256, 256, 128, 32, 32, 8)",100,59.7011,-0.0339
0.0005,12,"(512, 256, 256, 128, 32, 32, 8)",200,65.0018,-0.1257
0.0005,12,"(512, 256, 256, 128, 32, 32, 8)",300,58.051,-0.0053
0.0005,12,"(512, 256, 256, 128, 32, 32, 8)",400,63.5735,-0.1009
0.0005,12,"(512, 256, 256, 128, 32, 32, 8)",500,63.0938,-0.0926
0.0005,12,"(256, 128, 64, 64, 32, 8, 8)",100,62.0968,-0.0754
0.0005,12,"(256, 128, 64, 64, 32, 8, 8)",200,60.3987,-0.046
0.0005,12,"(256, 128, 64, 64, 32, 8, 8)",300,62.9421,-0.09
0.0005,12,"(256, 128, 64, 64, 32, 8, 8)",400,60.0625,-0.0401
0.0005,12,"(256, 128, 64, 64, 32, 8, 8)",500,68.2214,-0.1814
0.0005,12,"(256, 128, 128, 64, 64, 32, 8)",100,66.9547,-0.1595
0.0005,12,"(256, 128, 128, 64, 64, 32, 8)",200,62.03,-0.0742
0.0005,12,"(256, 128, 128, 64, 64, 32, 8)",300,62.353,-0.0798
0.0005,12,"(256, 128, 128, 64, 64, 32, 8)",400,66.8988,-0.1585
0.0005,12,"(256, 128, 128, 64, 64, 32, 8)",500,66.3235,-0.1486
0.0005,12,"(64, 32, 32, 16, 8)",100,57.7483,-0.0001
0.0005,12,"(64, 32, 32, 16, 8)",200,60.6639,-0.0505
0.0005,12,"(64, 32, 32, 16, 8)",300,63.8503,-0.1057
0.0005,12,"(64, 32, 32, 16, 8)",400,62.7258,-0.0863
0.0005,12,"(64, 32, 32, 16, 8)",500,60.5484,-0.0485
0.0005,12,"(32, 32, 16, 8)",100,60.803,-0.053
0.0005,12,"(32, 32, 16, 8)",200,60.3142,-0.0445
0.0005,12,"(32, 32, 16, 8)",300,64.5657,-0.1181
0.0005,12,"(32, 32, 16, 8)",400,57.5596,0.0032
0.0005,12,"(32, 32, 16, 8)",500,66.7855,-0.1566
0.0005,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,63.203,-0.0945
0.0005,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,54.8424,0.0503
0.0005,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,68.023,-0.178
0.0005,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,64.3058,-0.1136
0.0005,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,62.627,-0.0845
0.0005,16,"(512, 256, 128, 64, 32, 16, 8)",100,66.7753,-0.1564
0.0005,16,"(512, 256, 128, 64, 32, 16, 8)",200,64.8387,-0.1228
0.0005,16,"(512, 256, 128, 64, 32, 16, 8)",300,66.6882,-0.1549
0.0005,16,"(512, 256, 128, 64, 32, 16, 8)",400,62.8466,-0.0883
0.0005,16,"(512, 256, 128, 64, 32, 16, 8)",500,63.2063,-0.0946
0.0005,16,"(256, 128, 64, 32, 16, 8)",100,59.0161,-0.022
0.0005,16,"(256, 128, 64, 32, 16, 8)",200,65.9807,-0.1426
0.0005,16,"(256, 128, 64, 32, 16, 8)",300,66.3068,-0.1483
0.0005,16,"(256, 128, 64, 32, 16, 8)",400,66.828,-0.1573
0.0005,16,"(256, 128, 64, 32, 16, 8)",500,65.4669,-0.1337
0.0005,16,"(128, 64, 32, 16, 8)",100,61.1781,-0.0595
0.0005,16,"(128, 64, 32, 16, 8)",200,72.6594,-0.2583
0.0005,16,"(128, 64, 32, 16, 8)",300,63.128,-0.0932
0.0005,16,"(128, 64, 32, 16, 8)",400,64.7748,-0.1217
0.0005,16,"(128, 64, 32, 16, 8)",500,57.5978,0.0025
0.0005,16,"(64, 32, 16, 8)",100,60.1719,-0.042
0.0005,16,"(64, 32, 16, 8)",200,61.4505,-0.0642
0.0005,16,"(64, 32, 16, 8)",300,58.8253,-0.0187
0.0005,16,"(64, 32, 16, 8)",400,66.758,-0.1561
0.0005,16,"(64, 32, 16, 8)",500,72.0634,-0.248
0.0005,16,"(32, 16, 8)",100,59.0047,-0.0218
0.0005,16,"(32, 16, 8)",200,61.2773,-0.0612
0.0005,16,"(32, 16, 8)",300,59.8722,-0.0368
0.0005,16,"(32, 16, 8)",400,63.4336,-0.0985
0.0005,16,"(32, 16, 8)",500,58.4051,-0.0114
0.0005,16,"(16, 8)",100,58.2936,-0.0095
0.0005,16,"(16, 8)",200,60.302,-0.0443
0.0005,16,"(16, 8)",300,60.69,-0.051
0.0005,16,"(16, 8)",400,61.6988,-0.0685
0.0005,16,"(16, 8)",500,62.1178,-0.0757
0.0005,16,"(256, 128, 128, 64, 64, 16, 8)",100,64.6836,-0.1202
0.0005,16,"(256, 128, 128, 64, 64, 16, 8)",200,63.6028,-0.1014
0.0005,16,"(256, 128, 128, 64, 64, 16, 8)",300,60.3735,-0.0455
0.0005,16,"(256, 128, 128, 64, 64, 16, 8)",400,62.3457,-0.0797
0.0005,16,"(256, 128, 128, 64, 64, 16, 8)",500,62.5313,-0.0829
0.0005,16,"(512, 256, 256, 128, 32, 32, 8)",100,63.3641,-0.0973
0.0005,16,"(512, 256, 256, 128, 32, 32, 8)",200,60.7609,-0.0522
0.0005,16,"(512, 256, 256, 128, 32, 32, 8)",300,65.3868,-0.1323
0.0005,16,"(512, 256, 256, 128, 32, 32, 8)",400,63.414,-0.0982
0.0005,16,"(512, 256, 256, 128, 32, 32, 8)",500,68.6515,-0.1889
0.0005,16,"(256, 128, 64, 64, 32, 8, 8)",100,62.7505,-0.0867
0.0005,16,"(256, 128, 64, 64, 32, 8, 8)",200,62.7793,-0.0872
0.0005,16,"(256, 128, 64, 64, 32, 8, 8)",300,63.8175,-0.1052
0.0005,16,"(256, 128, 64, 64, 32, 8, 8)",400,71.1317,-0.2318
0.0005,16,"(256, 128, 64, 64, 32, 8, 8)",500,58.0681,-0.0056
0.0005,16,"(256, 128, 128, 64, 64, 32, 8)",100,60.6829,-0.0509
0.0005,16,"(256, 128, 128, 64, 64, 32, 8)",200,68.0518,-0.1785
0.0005,16,"(256, 128, 128, 64, 64, 32, 8)",300,71.5557,-0.2392
0.0005,16,"(256, 128, 128, 64, 64, 32, 8)",400,62.2217,-0.0775
0.0005,16,"(256, 128, 128, 64, 64, 32, 8)",500,65.3136,-0.1311
0.0005,16,"(64, 32, 32, 16, 8)",100,60.6729,-0.0507
0.0005,16,"(64, 32, 32, 16, 8)",200,63.4239,-0.0983
0.0005,16,"(64, 32, 32, 16, 8)",300,67.5341,-0.1695
0.0005,16,"(64, 32, 32, 16, 8)",400,63.6885,-0.1029
0.0005,16,"(64, 32, 32, 16, 8)",500,64.5388,-0.1177
0.0005,16,"(32, 32, 16, 8)",100,61.3915,-0.0631
0.0005,16,"(32, 32, 16, 8)",200,61.9672,-0.0731
0.0005,16,"(32, 32, 16, 8)",300,60.0184,-0.0394
0.0005,16,"(32, 32, 16, 8)",400,68.6634,-0.1891
0.0005,16,"(32, 32, 16, 8)",500,58.2704,-0.0091
0.0005,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,58.6686,-0.016
0.0005,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,59.793,-0.0355
0.0005,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,57.2064,0.0093
0.0005,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,65.0309,-0.1262
0.0005,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,68.1818,-0.1807
0.0005,24,"(512, 256, 128, 64, 32, 16, 8)",100,60.6197,-0.0498
0.0005,24,"(512, 256, 128, 64, 32, 16, 8)",200,57.6292,0.002
0.0005,24,"(512, 256, 128, 64, 32, 16, 8)",300,63.7657,-0.1043
0.0005,24,"(512, 256, 128, 64, 32, 16, 8)",400,63.3095,-0.0964
0.0005,24,"(512, 256, 128, 64, 32, 16, 8)",500,57.6617,0.0014
0.0005,24,"(256, 128, 64, 32, 16, 8)",100,67.5612,-0.17
0.0005,24,"(256, 128, 64, 32, 16, 8)",200,67.0097,-0.1604
0.0005,24,"(256, 128, 64, 32, 16, 8)",300,62.0811,-0.0751
0.0005,24,"(256, 128, 64, 32, 16, 8)",400,56.9528,0.0137
0.0005,24,"(256, 128, 64, 32, 16, 8)",500,63.2852,-0.0959
0.0005,24,"(128, 64, 32, 16, 8)",100,61.6205,-0.0671
0.0005,24,"(128, 64, 32, 16, 8)",200,67.2273,-0.1642
0.0005,24,"(128, 64, 32, 16, 8)",300,63.9159,-0.1069
0.0005,24,"(128, 64, 32, 16, 8)",400,58.0567,-0.0054
0.0005,24,"(128, 64, 32, 16, 8)",500,68.1396,-0.18
0.0005,24,"(64, 32, 16, 8)",100,60.8963,-0.0546
0.0005,24,"(64, 32, 16, 8)",200,63.7386,-0.1038
0.0005,24,"(64, 32, 16, 8)",300,64.3502,-0.1144
0.0005,24,"(64, 32, 16, 8)",400,58.286,-0.0094
0.0005,24,"(64, 32, 16, 8)",500,60.4658,-0.0471
0.0005,24,"(32, 16, 8)",100,59.3009,-0.0269
0.0005,24,"(32, 16, 8)",200,60.5069,-0.0478
0.0005,24,"(32, 16, 8)",300,60.3314,-0.0448
0.0005,24,"(32, 16, 8)",400,62.9094,-0.0894
0.0005,24,"(32, 16, 8)",500,59.5972,-0.0321
0.0005,24,"(16, 8)",100,58.2281,-0.0084
0.0005,24,"(16, 8)",200,58.6953,-0.0165
0.0005,24,"(16, 8)",300,60.5583,-0.0487
0.0005,24,"(16, 8)",400,59.6027,-0.0322
0.0005,24,"(16, 8)",500,62.9639,-0.0904
0.0005,24,"(256, 128, 128, 64, 64, 16, 8)",100,65.6474,-0.1369
0.0005,24,"(256, 128, 128, 64, 64, 16, 8)",200,61.7074,-0.0686
0.0005,24,"(256, 128, 128, 64, 64, 16, 8)",300,56.1965,0.0268
0.0005,24,"(256, 128, 128, 64, 64, 16, 8)",400,63.5226,-0.1001
0.0005,24,"(256, 128, 128, 64, 64, 16, 8)",500,65.0574,-0.1266
0.0005,24,"(512, 256, 256, 128, 32, 32, 8)",100,61.904,-0.072
0.0005,24,"(512, 256, 256, 128, 32, 32, 8)",200,63.6609,-0.1024
0.0005,24,"(512, 256, 256, 128, 32, 32, 8)",300,60.6115,-0.0496
0.0005,24,"(512, 256, 256, 128, 32, 32, 8)",400,62.8438,-0.0883
0.0005,24,"(512, 256, 256, 128, 32, 32, 8)",500,66.5254,-0.1521
0.0005,24,"(256, 128, 64, 64, 32, 8, 8)",100,62.2435,-0.0779
0.0005,24,"(256, 128, 64, 64, 32, 8, 8)",200,74.7225,-0.294
0.0005,24,"(256, 128, 64, 64, 32, 8, 8)",300,59.6611,-0.0332
0.0005,24,"(256, 128, 64, 64, 32, 8, 8)",400,62.6959,-0.0857
0.0005,24,"(256, 128, 64, 64, 32, 8, 8)",500,62.7199,-0.0862
0.0005,24,"(256, 128, 128, 64, 64, 32, 8)",100,60.6003,-0.0494
0.0005,24,"(256, 128, 128, 64, 64, 32, 8)",200,68.3855,-0.1843
0.0005,24,"(256, 128, 128, 64, 64, 32, 8)",300,53.9536,0.0657
0.0005,24,"(256, 128, 128, 64, 64, 32, 8)",400,70.0163,-0.2125
0.0005,24,"(256, 128, 128, 64, 64, 32, 8)",500,73.2953,-0.2693
0.0005,24,"(64, 32, 32, 16, 8)",100,62.7182,-0.0861
0.0005,24,"(64, 32, 32, 16, 8)",200,59.751,-0.0347
0.0005,24,"(64, 32, 32, 16, 8)",300,66.0282,-0.1434
0.0005,24,"(64, 32, 32, 16, 8)",400,61.5882,-0.0666
0.0005,24,"(64, 32, 32, 16, 8)",500,64.8632,-0.1233
0.0005,24,"(32, 32, 16, 8)",100,60.7495,-0.052
0.0005,24,"(32, 32, 16, 8)",200,67.2849,-0.1652
0.0005,24,"(32, 32, 16, 8)",300,61.8278,-0.0707
0.0005,24,"(32, 32, 16, 8)",400,64.6442,-0.1195
0.0005,24,"(32, 32, 16, 8)",500,66.9172,-0.1588
0.0005,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,60.6467,-0.0503
0.0005,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,61.9074,-0.0721
0.0005,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,61.572,-0.0663
0.0005,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,60.3019,-0.0443
0.0005,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,67.2854,-0.1652
0.0005,32,"(512, 256, 128, 64, 32, 16, 8)",100,59.8818,-0.037
0.0005,32,"(512, 256, 128, 64, 32, 16, 8)",200,66.3316,-0.1487
0.0005,32,"(512, 256, 128, 64, 32, 16, 8)",300,68.2871,-0.1826
0.0005,32,"(512, 256, 128, 64, 32, 16, 8)",400,76.2654,-0.3207
0.0005,32,"(512, 256, 128, 64, 32, 16, 8)",500,59.8969,-0.0373
0.0005,32,"(256, 128, 64, 32, 16, 8)",100,66.4487,-0.1507
0.0005,32,"(256, 128, 64, 32, 16, 8)",200,62.7128,-0.086
0.0005,32,"(256, 128, 64, 32, 16, 8)",300,65.241,-0.1298
0.0005,32,"(256, 128, 64, 32, 16, 8)",400,64.5289,-0.1175
0.0005,32,"(256, 128, 64, 32, 16, 8)",500,63.1639,-0.0938
0.0005,32,"(128, 64, 32, 16, 8)",100,61.7009,-0.0685
0.0005,32,"(128, 64, 32, 16, 8)",200,58.1754,-0.0075
0.0005,32,"(128, 64, 32, 16, 8)",300,65.3029,-0.1309
0.0005,32,"(128, 64, 32, 16, 8)",400,70.5282,-0.2214
0.0005,32,"(128, 64, 32, 16, 8)",500,61.4074,-0.0634
0.0005,32,"(64, 32, 16, 8)",100,60.9236,-0.055
0.0005,32,"(64, 32, 16, 8)",200,61.2964,-0.0615
0.0005,32,"(64, 32, 16, 8)",300,60.774,-0.0525
0.0005,32,"(64, 32, 16, 8)",400,62.7151,-0.0861
0.0005,32,"(64, 32, 16, 8)",500,61.7673,-0.0697
0.0005,32,"(32, 16, 8)",100,58.5228,-0.0135
0.0005,32,"(32, 16, 8)",200,62.8348,-0.0881
0.0005,32,"(32, 16, 8)",300,62.2263,-0.0776
0.0005,32,"(32, 16, 8)",400,60.38,-0.0456
0.0005,32,"(32, 16, 8)",500,65.2005,-0.1291
0.0005,32,"(16, 8)",100,57.8602,-0.002
0.0005,32,"(16, 8)",200,58.8656,-0.0194
0.0005,32,"(16, 8)",300,59.3501,-0.0278
0.0005,32,"(16, 8)",400,58.7287,-0.017
0.0005,32,"(16, 8)",500,59.0868,-0.0232
0.0005,32,"(256, 128, 128, 64, 64, 16, 8)",100,65.9505,-0.1421
0.0005,32,"(256, 128, 128, 64, 64, 16, 8)",200,63.0328,-0.0916
0.0005,32,"(256, 128, 128, 64, 64, 16, 8)",300,61.9045,-0.072
0.0005,32,"(256, 128, 128, 64, 64, 16, 8)",400,69.2312,-0.1989
0.0005,32,"(256, 128, 128, 64, 64, 16, 8)",500,64.5818,-0.1184
0.0005,32,"(512, 256, 256, 128, 32, 32, 8)",100,55.8862,0.0322
0.0005,32,"(512, 256, 256, 128, 32, 32, 8)",200,61.2963,-0.0615
0.0005,32,"(512, 256, 256, 128, 32, 32, 8)",300,60.1457,-0.0416
0.0005,32,"(512, 256, 256, 128, 32, 32, 8)",400,65.3983,-0.1325
0.0005,32,"(512, 256, 256, 128, 32, 32, 8)",500,69.4084,-0.202
0.0005,32,"(256, 128, 64, 64, 32, 8, 8)",100,68.4572,-0.1855
0.0005,32,"(256, 128, 64, 64, 32, 8, 8)",200,61.0215,-0.0567
0.0005,32,"(256, 128, 64, 64, 32, 8, 8)",300,68.1927,-0.1809
0.0005,32,"(256, 128, 64, 64, 32, 8, 8)",400,59.1433,-0.0242
0.0005,32,"(256, 128, 64, 64, 32, 8, 8)",500,64.9683,-0.1251
0.0005,32,"(256, 128, 128, 64, 64, 32, 8)",100,64.3178,-0.1138
0.0005,32,"(256, 128, 128, 64, 64, 32, 8)",200,62.505,-0.0824
0.0005,32,"(256, 128, 128, 64, 64, 32, 8)",300,57.5866,0.0027
0.0005,32,"(256, 128, 128, 64, 64, 32, 8)",400,66.9535,-0.1595
0.0005,32,"(256, 128, 128, 64, 64, 32, 8)",500,68.6138,-0.1882
0.0005,32,"(64, 32, 32, 16, 8)",100,61.608,-0.0669
0.0005,32,"(64, 32, 32, 16, 8)",200,65.6742,-0.1373
0.0005,32,"(64, 32, 32, 16, 8)",300,66.2948,-0.1481
0.0005,32,"(64, 32, 32, 16, 8)",400,60.9926,-0.0562
0.0005,32,"(64, 32, 32, 16, 8)",500,61.669,-0.068
0.0005,32,"(32, 32, 16, 8)",100,59.2944,-0.0268
0.0005,32,"(32, 32, 16, 8)",200,60.3448,-0.045
0.0005,32,"(32, 32, 16, 8)",300,62.8322,-0.0881
0.0005,32,"(32, 32, 16, 8)",400,65.2727,-0.1304
0.0005,32,"(32, 32, 16, 8)",500,64.5524,-0.1179
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,57.5963,0.0026
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,59.0985,-0.0234
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,60.8451,-0.0537
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,62.745,-0.0866
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,62.587,-0.0839
1e-05,8,"(512, 256, 128, 64, 32, 16, 8)",100,57.6863,0.001
1e-05,8,"(512, 256, 128, 64, 32, 16, 8)",200,57.531,0.0037
1e-05,8,"(512, 256, 128, 64, 32, 16, 8)",300,59.4678,-0.0298
1e-05,8,"(512, 256, 128, 64, 32, 16, 8)",400,59.7991,-0.0356
1e-05,8,"(512, 256, 128, 64, 32, 16, 8)",500,60.2753,-0.0438
1e-05,8,"(256, 128, 64, 32, 16, 8)",100,57.5292,0.0037
1e-05,8,"(256, 128, 64, 32, 16, 8)",200,58.1778,-0.0075
1e-05,8,"(256, 128, 64, 32, 16, 8)",300,57.62,0.0022
1e-05,8,"(256, 128, 64, 32, 16, 8)",400,57.8737,-0.0022
1e-05,8,"(256, 128, 64, 32, 16, 8)",500,57.8071,-0.0011
1e-05,8,"(128, 64, 32, 16, 8)",100,57.4895,0.0044
1e-05,8,"(128, 64, 32, 16, 8)",200,57.684,0.0011
1e-05,8,"(128, 64, 32, 16, 8)",300,57.6466,0.0017
1e-05,8,"(128, 64, 32, 16, 8)",400,57.4576,0.005
1e-05,8,"(128, 64, 32, 16, 8)",500,57.6716,0.0013
1e-05,8,"(64, 32, 16, 8)",100,57.8587,-0.002
1e-05,8,"(64, 32, 16, 8)",200,57.7336,0.0002
1e-05,8,"(64, 32, 16, 8)",300,57.8038,-0.001
1e-05,8,"(64, 32, 16, 8)",400,57.6239,0.0021
1e-05,8,"(64, 32, 16, 8)",500,57.6774,0.0012
1e-05,8,"(32, 16, 8)",100,58.1631,-0.0072
1e-05,8,"(32, 16, 8)",200,57.7108,0.0006
1e-05,8,"(32, 16, 8)",300,57.6653,0.0014
1e-05,8,"(32, 16, 8)",400,57.5274,0.0038
1e-05,8,"(32, 16, 8)",500,57.8026,-0.001
1e-05,8,"(16, 8)",100,58.0468,-0.0052
1e-05,8,"(16, 8)",200,57.8544,-0.0019
1e-05,8,"(16, 8)",300,57.3729,0.0064
1e-05,8,"(16, 8)",400,57.5499,0.0034
1e-05,8,"(16, 8)",500,57.648,0.0017
1e-05,8,"(256, 128, 128, 64, 64, 16, 8)",100,57.7453,-0.0
1e-05,8,"(256, 128, 128, 64, 64, 16, 8)",200,57.5279,0.0038
1e-05,8,"(256, 128, 128, 64, 64, 16, 8)",300,57.7798,-0.0006
1e-05,8,"(256, 128, 128, 64, 64, 16, 8)",400,59.121,-0.0238
1e-05,8,"(256, 128, 128, 64, 64, 16, 8)",500,59.4228,-0.0291
1e-05,8,"(512, 256, 256, 128, 32, 32, 8)",100,57.6467,0.0017
1e-05,8,"(512, 256, 256, 128, 32, 32, 8)",200,57.6316,0.002
1e-05,8,"(512, 256, 256, 128, 32, 32, 8)",300,59.7414,-0.0346
1e-05,8,"(512, 256, 256, 128, 32, 32, 8)",400,61.1498,-0.059
1e-05,8,"(512, 256, 256, 128, 32, 32, 8)",500,60.3132,-0.0445
1e-05,8,"(256, 128, 64, 64, 32, 8, 8)",100,57.945,-0.0035
1e-05,8,"(256, 128, 64, 64, 32, 8, 8)",200,58.1942,-0.0078
1e-05,8,"(256, 128, 64, 64, 32, 8, 8)",300,57.5575,0.0032
1e-05,8,"(256, 128, 64, 64, 32, 8, 8)",400,58.469,-0.0125
1e-05,8,"(256, 128, 64, 64, 32, 8, 8)",500,57.7632,-0.0003
1e-05,8,"(256, 128, 128, 64, 64, 32, 8)",100,57.6432,0.0018
1e-05,8,"(256, 128, 128, 64, 64, 32, 8)",200,57.7029,0.0007
1e-05,8,"(256, 128, 128, 64, 64, 32, 8)",300,57.7693,-0.0004
1e-05,8,"(256, 128, 128, 64, 64, 32, 8)",400,59.0955,-0.0234
1e-05,8,"(256, 128, 128, 64, 64, 32, 8)",500,60.5498,-0.0486
1e-05,8,"(64, 32, 32, 16, 8)",100,58.0965,-0.0061
1e-05,8,"(64, 32, 32, 16, 8)",200,57.5696,0.003
1e-05,8,"(64, 32, 32, 16, 8)",300,57.7086,0.0006
1e-05,8,"(64, 32, 32, 16, 8)",400,57.4944,0.0043
1e-05,8,"(64, 32, 32, 16, 8)",500,57.8512,-0.0018
1e-05,8,"(32, 32, 16, 8)",100,57.8567,-0.0019
1e-05,8,"(32, 32, 16, 8)",200,57.7614,-0.0003
1e-05,8,"(32, 32, 16, 8)",300,57.7123,0.0006
1e-05,8,"(32, 32, 16, 8)",400,57.7822,-0.0006
1e-05,8,"(32, 32, 16, 8)",500,57.6231,0.0021
1e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,57.5806,0.0028
1e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,57.4256,0.0055
1e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,59.1054,-0.0236
1e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,59.8556,-0.0366
1e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,57.5515,0.0034
1e-05,12,"(512, 256, 128, 64, 32, 16, 8)",100,57.5868,0.0027
1e-05,12,"(512, 256, 128, 64, 32, 16, 8)",200,57.495,0.0043
1e-05,12,"(512, 256, 128, 64, 32, 16, 8)",300,58.8443,-0.019
1e-05,12,"(512, 256, 128, 64, 32, 16, 8)",400,58.7512,-0.0174
1e-05,12,"(512, 256, 128, 64, 32, 16, 8)",500,57.6422,0.0018
1e-05,12,"(256, 128, 64, 32, 16, 8)",100,57.6643,0.0014
1e-05,12,"(256, 128, 64, 32, 16, 8)",200,57.6115,0.0023
1e-05,12,"(256, 128, 64, 32, 16, 8)",300,57.5671,0.0031
1e-05,12,"(256, 128, 64, 32, 16, 8)",400,57.8202,-0.0013
1e-05,12,"(256, 128, 64, 32, 16, 8)",500,57.8648,-0.0021
1e-05,12,"(128, 64, 32, 16, 8)",100,57.6634,0.0014
1e-05,12,"(128, 64, 32, 16, 8)",200,57.5881,0.0027
1e-05,12,"(128, 64, 32, 16, 8)",300,57.792,-0.0008
1e-05,12,"(128, 64, 32, 16, 8)",400,57.5532,0.0033
1e-05,12,"(128, 64, 32, 16, 8)",500,57.6763,0.0012
1e-05,12,"(64, 32, 16, 8)",100,57.7584,-0.0002
1e-05,12,"(64, 32, 16, 8)",200,57.5019,0.0042
1e-05,12,"(64, 32, 16, 8)",300,57.8385,-0.0016
1e-05,12,"(64, 32, 16, 8)",400,57.5906,0.0027
1e-05,12,"(64, 32, 16, 8)",500,57.8863,-0.0024
1e-05,12,"(32, 16, 8)",100,57.7023,0.0007
1e-05,12,"(32, 16, 8)",200,57.8544,-0.0019
1e-05,12,"(32, 16, 8)",300,57.7097,0.0006
1e-05,12,"(32, 16, 8)",400,57.6792,0.0011
1e-05,12,"(32, 16, 8)",500,57.7566,-0.0002
1e-05,12,"(16, 8)",100,58.1087,-0.0063
1e-05,12,"(16, 8)",200,58.4006,-0.0114
1e-05,12,"(16, 8)",300,57.8706,-0.0022
1e-05,12,"(16, 8)",400,57.5478,0.0034
1e-05,12,"(16, 8)",500,57.8577,-0.002
1e-05,12,"(256, 128, 128, 64, 64, 16, 8)",100,57.7365,0.0001
1e-05,12,"(256, 128, 128, 64, 64, 16, 8)",200,57.5024,0.0042
1e-05,12,"(256, 128, 128, 64, 64, 16, 8)",300,57.639,0.0018
1e-05,12,"(256, 128, 128, 64, 64, 16, 8)",400,58.8578,-0.0193
1e-05,12,"(256, 128, 128, 64, 64, 16, 8)",500,59.2887,-0.0267
1e-05,12,"(512, 256, 256, 128, 32, 32, 8)",100,57.4924,0.0044
1e-05,12,"(512, 256, 256, 128, 32, 32, 8)",200,57.7795,-0.0006
1e-05,12,"(512, 256, 256, 128, 32, 32, 8)",300,57.8928,-0.0026
1e-05,12,"(512, 256, 256, 128, 32, 32, 8)",400,60.2348,-0.0431
1e-05,12,"(512, 256, 256, 128, 32, 32, 8)",500,61.7371,-0.0691
1e-05,12,"(256, 128, 64, 64, 32, 8, 8)",100,57.7668,-0.0004
1e-05,12,"(256, 128, 64, 64, 32, 8, 8)",200,57.4801,0.0046
1e-05,12,"(256, 128, 64, 64, 32, 8, 8)",300,57.4635,0.0049
1e-05,12,"(256, 128, 64, 64, 32, 8, 8)",400,57.6117,0.0023
1e-05,12,"(256, 128, 64, 64, 32, 8, 8)",500,57.8059,-0.0011
1e-05,12,"(256, 128, 128, 64, 64, 32, 8)",100,57.9036,-0.0027
